hour,weekday_name,distance_to_next_m,time_gap_hours
11,Monday,0.0,1.4466666666666668
15,Monday,0.0,17.914722222222224
10,Tuesday,0.0,1.2772222222222223
14,Tuesday,0.0,2.4344444444444444
16,Tuesday,0.0,15.39
14,Wednesday,0.0,17.344166666666666
9,Thursday,0.0,1.1530555555555555
12,Thursday,0.0,2.015
15,Thursday,0.0,18.232777777777777
11,Friday,0.0,1.4472222222222222
10,Monday,0.0,1.3363888888888888
16,Monday,0.0,16.535833333333333
10,Tuesday,0.0,1.1644444444444444
18,Tuesday,0.0,2.5391666666666666
16,Wednesday,0.0,15.552777777777777
8,Thursday,0.0,24.271944444444443
9,Friday,0.0,1.2780555555555555
14,Friday,0.0,1.5180555555555555
14,Sunday,0.0,3.131388888888889
9,Wednesday,0.0,3.039722222222222
14,Wednesday,0.0,1.8075
16,Wednesday,0.0,15.900555555555556
8,Thursday,0.0,1.0527777777777778
12,Thursday,0.0,19.66638888888889
14,Friday,0.0,1.1711111111111112
16,Friday,0.0,64.13416666666667
12,Monday,0.0,1.98
15,Monday,0.0,16.67361111111111
9,Tuesday,0.0,1.5083333333333333
12,Tuesday,0.0,1.4491666666666667
8,Thursday,0.0,1.1405555555555555
10,Thursday,0.0,1.1091666666666666
14,Thursday,0.0,1.1525
14,Monday,0.0,1.393888888888889
12,Wednesday,0.0,1.0372222222222223
11,Thursday,0.0,1.0866666666666667
15,Monday,0.0,17.184722222222224
11,Tuesday,0.0,1.2825
15,Wednesday,0.0,15.9825
9,Friday,0.0,1.5091666666666668
16,Friday,0.0,63.33222222222222
13,Tuesday,0.0,1.7383333333333333
16,Tuesday,0.0,16.05611111111111
16,Wednesday,0.0,16.715833333333332
10,Thursday,0.0,1.3969444444444445
8,Friday,0.0,1.5463888888888888
12,Friday,0.0,2.1308333333333334
9,Monday,0.0,1.833611111111111
12,Monday,0.0,1.3186111111111112
8,Tuesday,0.0,1.7452777777777777
11,Thursday,0.0,1.0505555555555555
9,Friday,0.0,10.275
9,Friday,0.0,1.2841666666666667
10,Friday,0.0,4.624722222222222
16,Monday,0.0,16.148611111111112
9,Tuesday,0.0,1.1708333333333334
14,Tuesday,0.0,1.0005555555555556
9,Thursday,0.0,1.1347222222222222
16,Thursday,0.0,16.074166666666667
9,Friday,0.0,1.1016666666666666
10,Friday,0.0,1.3491666666666666
16,Friday,0.0,63.74166666666667
9,Tuesday,0.0,1.0555555555555556
10,Tuesday,0.0,1.2105555555555556
13,Tuesday,0.0,1.1880555555555556
14,Tuesday,0.0,1.2391666666666667
16,Tuesday,0.0,15.911666666666667
11,Wednesday,0.0,2.2225
13,Wednesday,0.0,18.766666666666666
11,Thursday,0.0,1.3511111111111112
15,Thursday,0.0,18.211944444444445
10,Friday,0.0,2.1025
11,Monday,0.0,1.003611111111111
14,Monday,0.0,1.1272222222222221
9,Tuesday,0.0,1.6544444444444444
11,Tuesday,0.0,1.9205555555555556
14,Tuesday,0.0,1.4775
15,Tuesday,0.0,16.625
8,Wednesday,0.0,1.1997222222222221
10,Wednesday,0.0,1.42
14,Wednesday,0.0,1.64
16,Wednesday,0.0,16.503611111111113
9,Thursday,0.0,1.7663888888888888
15,Thursday,0.0,16.81833333333333
16,Friday,0.0,15.381944444444445
8,Saturday,0.0,1.761111111111111
12,Saturday,0.0,44.36888888888889
12,Monday,0.0,1.741111111111111
14,Monday,0.0,1.705
8,Tuesday,0.0,1.0955555555555556
10,Tuesday,0.0,2.0533333333333332
16,Tuesday,0.0,16.703055555555554
9,Wednesday,0.0,1.8402777777777777
11,Wednesday,0.0,1.8038888888888889
14,Wednesday,0.0,1.3869444444444445
10,Thursday,0.0,1.1077777777777778
21,Sunday,0.0,1.343611111111111
9,Monday,0.0,1.3558333333333332
10,Monday,0.0,1.4047222222222222
15,Tuesday,0.0,16.15888888888889
13,Wednesday,0.0,1.1641666666666666
15,Wednesday,0.0,16.548333333333332
11,Thursday,0.0,1.16
14,Thursday,0.0,1.2697222222222222
16,Thursday,0.0,15.7925
8,Friday,0.0,1.0541666666666667
13,Friday,0.0,2.006666666666667
13,Saturday,0.0,5.461111111111111
14,Monday,0.0,1.8055555555555556
16,Monday,0.0,15.592777777777778
10,Tuesday,0.0,1.5147222222222223
16,Tuesday,0.0,16.663611111111113
11,Wednesday,0.0,1.1980555555555557
16,Wednesday,0.0,15.479722222222222
8,Thursday,0.0,1.1808333333333334
13,Thursday,0.0,1.07
15,Friday,0.0,64.97444444444444
9,Monday,0.0,1.4166666666666667
11,Monday,0.0,2.316388888888889
15,Monday,0.0,1.6883333333333332
9,Tuesday,0.0,1.1544444444444444
12,Tuesday,0.0,1.498888888888889
15,Tuesday,0.0,16.686944444444446
11,Wednesday,0.0,2.52
16,Wednesday,0.0,15.114444444444445
12,Thursday,0.0,2.4691666666666667
15,Thursday,0.0,16.45888888888889
8,Friday,0.0,1.3955555555555557
10,Monday,0.0,1.4111111111111112
16,Monday,0.0,19.524166666666666
12,Tuesday,0.0,1.1555555555555554
15,Tuesday,0.0,16.728055555555557
12,Wednesday,0.0,1.7244444444444444
15,Wednesday,0.0,1.0205555555555557
16,Wednesday,0.0,16.51527777777778
10,Friday,0.0,2.0444444444444443
13,Friday,0.0,1.115
15,Friday,0.0,64.36611111111111
10,Monday,0.0,1.4005555555555556
13,Monday,0.0,1.1566666666666667
14,Monday,0.0,17.564722222222223
9,Tuesday,0.0,1.1583333333333334
15,Tuesday,0.0,16.883055555555554
10,Wednesday,0.0,1.1272222222222221
16,Wednesday,0.0,17.036944444444444
10,Thursday,0.0,1.9208333333333334
14,Thursday,0.0,1.7069444444444444
11,Friday,0.0,1.32
13,Friday,0.0,1.136388888888889
14,Friday,0.0,1.2075
11,Monday,0.0,2.580277777777778
14,Monday,0.0,18.108888888888888
9,Tuesday,0.0,23.275277777777777
9,Wednesday,0.0,1.5772222222222223
13,Wednesday,0.0,2.915
8,Thursday,0.0,3.7527777777777778
11,Friday,0.0,2.0058333333333334
14,Friday,0.0,1.0683333333333334
10,Monday,0.0,1.815
14,Monday,0.0,2.7144444444444447
13,Tuesday,0.0,2.2219444444444445
16,Tuesday,0.0,16.503888888888888
8,Wednesday,0.0,1.5283333333333333
10,Wednesday,0.0,2.1172222222222223
15,Wednesday,0.0,16.430555555555557
11,Thursday,0.0,1.4369444444444444
13,Thursday,0.0,3.191388888888889
16,Thursday,0.0,16.092777777777776
12,Friday,0.0,2.2172222222222224
15,Monday,0.0,16.954722222222223
12,Tuesday,0.0,1.3775
14,Tuesday,0.0,1.5241666666666667
10,Wednesday,0.0,1.8211111111111111
14,Wednesday,0.0,1.4225
12,Thursday,0.0,1.2072222222222222
14,Thursday,0.0,1.3097222222222222
9,Friday,0.0,1.1022222222222222
11,Friday,0.0,1.101388888888889
12,Friday,0.0,1.521111111111111
15,Friday,0.0,64.81388888888888
8,Monday,0.0,1.831388888888889
16,Monday,0.0,16.330277777777777
9,Tuesday,0.0,1.7655555555555555
14,Wednesday,0.0,1.6369444444444445
15,Wednesday,0.0,16.333055555555557
14,Thursday,0.0,1.2366666666666666
15,Thursday,0.0,16.22861111111111
8,Friday,0.0,1.0458333333333334
10,Friday,0.0,3.391111111111111
15,Friday,0.0,1.2144444444444444
10,Monday,0.0,1.18
11,Monday,0.0,1.1741666666666666
12,Monday,0.0,1.3927777777777777
14,Monday,0.0,1.0708333333333333
15,Monday,0.0,22.654444444444444
14,Tuesday,0.0,24.365555555555556
14,Thursday,0.0,1.5119444444444445
15,Thursday,0.0,17.83361111111111
12,Friday,0.0,2.2558333333333334
9,Monday,0.0,1.6494444444444445
10,Tuesday,0.0,1.2397222222222222
11,Tuesday,0.0,3.5236111111111112
15,Tuesday,0.0,16.288333333333334
8,Wednesday,0.0,3.8333333333333335
12,Wednesday,0.0,1.7352777777777777
13,Wednesday,0.0,1.6697222222222223
16,Wednesday,0.0,20.673055555555557
10,Friday,0.0,70.6025
10,Wednesday,0.0,2.723611111111111
8,Thursday,0.0,2.841666666666667
11,Thursday,0.0,21.14611111111111
11,Friday,0.0,1.5655555555555556
13,Friday,0.0,1.2583333333333333
8,Monday,0.0,2.107222222222222
11,Monday,0.0,2.0019444444444443
13,Monday,0.0,1.506388888888889
15,Monday,0.0,1.1297222222222223
15,Tuesday,0.0,17.303055555555556
9,Wednesday,0.0,2.703611111111111
11,Wednesday,0.0,2.2344444444444442
9,Thursday,0.0,4.964722222222222
15,Thursday,0.0,18.968888888888888
11,Friday,0.0,3.674166666666667
8,Tuesday,0.0,1.8811111111111112
11,Tuesday,0.0,4.486666666666666
15,Tuesday,0.0,16.699444444444445
10,Wednesday,0.0,1.9516666666666667
12,Wednesday,0.0,1.4541666666666666
14,Wednesday,0.0,20.875833333333333
9,Friday,0.0,4.594722222222222
14,Friday,0.0,1.4266666666666667
15,Friday,0.0,64.91388888888889
8,Monday,0.0,6.575
10,Monday,0.0,27.07888888888889
13,Tuesday,0.0,19.166666666666668
9,Wednesday,0.0,2.2855555555555553
