hour,speed_kmh,time_gap_hours,distance_to_next_m
16,0.7933830851576282,24.635833333333334,19545.653455429136
17,0.0,39.72027777777778,0.0
19,2.322426073939835,44.49444444444445,103335.05792324521
15,0.0,72.66027777777778,0.0
11,0.21670408035910627,45.32138888888889,9821.329899764085
18,0.32569442805842025,62.32055555555556,20297.45769794967
15,0.409702483936837,49.54194444444445,20297.45769794967
16,0.0,26.110277777777778,0.0
17,0.0,28.916944444444443,0.0
22,0.583786349068247,33.48083333333334,19545.653455429136
19,1778.4910907845447,0.004166666666666667,7410.379544935603
16,0.012021601200793756,63.645833333333336,765.1248264255192
19,0.32075210914535923,60.93694444444444,19545.653455429136
15,162.02643383128643,0.004722222222222222,765.1248264255192
11,0.04810388842120189,45.57805555555556,2192.4816988997854
11,0.21893652660869242,34.82861111111111,7625.255143271578
22,0.2207730297231597,34.53888888888889,7625.255143271578
15,0.6540739490658042,28.789444444444445,18830.425619188354
13,316.4327835354611,0.013888888888888888,4394.899771325849
14,0.29449530594288287,66.37,19545.653455429136
12,0.9604215838561319,29.481666666666666,28314.828994718526
10,1.085439996965415,34.18555555555555,37106.36931848324
16,0.4903928733276707,27.093611111111112,13286.513801600282
19,0.3811035599478559,36.16444444444444,13782.398521314237
15,0.13203570525582234,67.58333333333333,8923.413080205994
17,0.49549220429370594,39.44694444444445,19545.653455429136
12,114.76872396382788,0.006666666666666667,765.1248264255192
17,0.3219324413810316,42.29972222222222,13617.652844739474
11,0.6396387180124082,32.01638888888889,20478.9219442756
17,0.053471581879876474,42.589444444444446,2277.3249658295613
22,0.6023183068401432,33.69888888888889,20297.45769794967
18,0.5237357547475263,25.355555555555554,13279.611025931721
19,0.0,37.17722222222222,0.0
9,0.18740024450406967,24.13722222222222,4523.321346093508
18,0.23510700106416574,40.85527777777778,9605.361835976786
13,211.88072116398996,0.003611111111111111,765.1248264255192
11,0.06962728656268663,46.35805555555555,3227.7856186556132
10,0.0498717889425934,46.2725,2307.6923538461533
18,0.3165088678155442,61.75388888888889,19545.653455429136
15,0.4952814111500997,40.98166666666667,20297.45769794967
11,0.019631279735014412,45.12138888888889,885.7906073101489
15,0.011767580670531031,65.01972222222223,765.1248264255192
11,0.03563268003585902,44.28888888888889,1578.1318069214894
16,0.0,64.48638888888888,0.0
16,0.0,47.91361111111111,0.0
17,0.093469259619521,87.85055555555556,8211.326384941376
9,0.1646463759575192,49.8725,8211.326384941376
12,0.21897103639846852,43.69888888888889,9568.79098946152
17,0.08111558891472662,44.1825,3583.8895072249084
13,0.0998676295091324,42.27972222222222,4222.3756346379205
22,0.3352375600995973,58.30388888888889,19545.653455429136
10,153.02496528510386,0.005,765.1248264255192
16,0.5098333673773143,39.81194444444444,20297.45769794967
13,114.76872396382788,0.006666666666666667,765.1248264255192
9,169.8153832555929,0.02277777777777778,3868.0170630440607
13,119.46401406818325,0.009444444444444445,1128.271243977286
17,0.12998115691920747,39.16555555555556,5090.784222494605
9,0.36122330413120823,47.43666666666667,17135.229470304082
12,137.72246875659346,0.005555555555555556,765.1248264255192
12,114.76872396382788,0.006666666666666667,765.1248264255192
11,102.01664352340258,0.0075,765.1248264255192
17,0.07307886053364102,63.33833333333333,4628.693228099932
10,102.01664352340258,0.0075,765.1248264255192
10,0.44943996083587856,45.16166666666667,20297.45769794967
12,211.88072116398996,0.003611111111111111,765.1248264255192
18,0.26611258608973615,65.55194444444444,17444.197459321826
15,0.4301349814824231,44.44361111111111,19116.751842289792
16,105.94036058199498,0.007222222222222222,765.1248264255192
13,0.030410366710076284,25.16,765.1248264255192
15,154.16431033021826,0.029166666666666667,4496.459051298032
17,0.3594024798027553,41.500277777777775,14915.30274583651
19,0.46278331846641735,42.235,19545.653455429136
15,1.5944674851692442,26.463055555555556,42194.48164156066
16,0.04659343509996066,68.80027777777778,3205.6412774981545
12,0.0,26.077222222222222,0.0
12,0.501133700782109,32.028888888888886,16050.755620827857
20,0.12610808535029078,63.67138888888889,8029.476944371557
17,0.37054146608241445,26.838333333333335,9944.715380541867
17,0.17717117811381058,68.0425,12055.169886808959
14,105.94036058199498,0.007222222222222222,765.1248264255192
18,0.0,42.61527777777778,0.0
12,0.0,50.690555555555555,0.0
15,114.71994025518468,0.021388888888888888,2453.732055458117
15,0.07161775102591736,44.24388888888889,3168.6478188627957
18,0.15134062081749353,86.54027777777777,13097.059364607228
9,0.406032616218994,49.98972222222222,20297.45769794967
17,0.0,24.1775,0.0
